ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
127,3.23358,113.108,1,-0.459854,-0.459854,-0.459854,0,0
128,3.26304,112.904,1,-0.553191,-0.553191,-0.553191,0,0
129,3.29215,112.883,1,-0.547778,-0.547778,-0.547778,0,0
130,3.32126,112.85,1,-0.477898,-0.477898,-0.477898,0,0
131,3.35405,112.747,1,-0.41411,-0.41411,-0.41411,0,0
132,3.39195,112.742,1,-0.363636,-0.363636,-0.363636,0,0
133,3.42223,112.74,1,-0.393285,-0.393285,-0.393285,0,0
134,3.45138,112.698,1,-0.455556,-0.455556,-0.455556,0,0
135,3.48081,112.518,1,-0.504505,-0.504505,-0.504505,0,0
136,3.51024,112.518,1,-0.460526,-0.460526,-0.460526,0,0
137,3.5403,112.308,1,-0.403409,-0.403409,-0.403409,0,0
138,3.57067,112.183,1,-0.4,-0.4,-0.4,0,0
139,3.60124,112.117,1,-0.545455,-0.545455,-0.545455,0,0
140,3.63175,112.112,1,-0.446541,-0.446541,-0.446541,0,0
141,3.66206,112.09,1,-0.486702,-0.486702,-0.486702,0,0
142,3.69242,112.079,1,-0.504831,-0.504831,-0.504831,0,0
143,3.723,112.074,1,-0.460606,-0.460606,-0.460606,0,0
144,3.75342,111.902,1,-0.38625,-0.38625,-0.38625,0,0
145,3.78385,111.891,1,-0.370772,-0.370772,-0.370772,0,0
146,3.81456,111.863,1,-0.37559,-0.37559,-0.37559,0,0
147,3.84624,111.709,1,-0.488038,-0.488038,-0.488038,0,0
148,3.87639,111.709,1,-0.483254,-0.483254,-0.483254,0,0
149,3.9099,111.705,1,-0.463127,-0.463127,-0.463127,0,0
150,3.94154,111.705,1,-0.719764,-0.719764,-0.719764,0,0
151,3.9728,111.658,1,-0.349613,-0.349613,-0.349613,0,0
152,4.00532,111.657,1,-0.441767,-0.441767,-0.441767,0,0
153,4.03735,111.654,1,-0.494253,-0.494253,-0.494253,0,0
154,4.06793,111.573,1,-0.38342,-0.38342,-0.38342,0,0
155,4.09974,111.573,1,-0.315732,-0.315732,-0.315732,0,0
156,4.13172,111.573,1,-0.315732,-0.315732,-0.315732,0,0
157,4.16335,111.552,1,-0.337037,-0.337037,-0.337037,0,0
158,4.19495,111.552,1,-0.294907,-0.294907,-0.294907,0,0
159,4.22635,111.552,1,-0.418519,-0.418519,-0.418519,0,0
160,4.25769,111.497,1,-0.485618,-0.485618,-0.485618,0,0
161,4.29,111.489,1,-0.406926,-0.406926,-0.406926,0,0
162,4.3225,111.446,1,-0.326651,-0.326651,-0.326651,0,0
163,4.35408,111.446,1,-0.28066,-0.28066,-0.28066,0,0
164,4.38551,111.395,1,-0.301131,-0.301131,-0.301131,0,0
165,4.41722,111.318,1,-0.351107,-0.351107,-0.351107,0,0
166,4.44903,111.318,1,-0.314409,-0.314409,-0.314409,0,0
167,4.48167,111.318,1,-0.28678,-0.28678,-0.28678,0,0
168,4.51429,111.318,1,-0.322803,-0.322803,-0.322803,0,0
169,4.54622,111.306,1,-0.311511,-0.311511,-0.311511,0,0
170,4.57965,111.299,1,-0.348485,-0.348485,-0.348485,0,0
171,4.61097,111.299,1,-0.32197,-0.32197,-0.32197,0,0
172,4.64464,111.299,1,-0.39371,-0.39371,-0.39371,0,0
173,4.67705,111.295,1,-0.265398,-0.265398,-0.265398,0,0
174,4.70951,111.193,1,-0.34,-0.34,-0.34,0,0
175,4.74075,111.193,1,-0.333333,-0.333333,-0.333333,0,0
176,4.77322,111.126,1,-0.37931,-0.37931,-0.37931,0,0
177,4.80586,111.092,1,-0.26616,-0.26616,-0.26616,0,0
178,4.83834,111.09,1,-0.257732,-0.257732,-0.257732,0,0
179,4.87112,111.09,1,-0.252577,-0.252577,-0.252577,0,0
180,4.90409,110.971,1,-0.231256,-0.231256,-0.231256,0,0
181,4.93694,110.937,1,-0.245283,-0.245283,-0.245283,0,0
182,4.96951,110.93,1,-0.267442,-0.267442,-0.267442,0,0
183,5.00359,110.892,1,-0.23551,-0.23551,-0.23551,0,0
184,5.03755,110.734,1,-0.278873,-0.278873,-0.278873,0,0
185,5.0718,110.619,1,-0.281456,-0.281456,-0.281456,0,0
186,5.10546,110.546,1,-0.24165,-0.24165,-0.24165,0,0
187,5.13927,110.546,1,-0.236561,-0.236561,-0.236561,0,0
188,5.17323,110.546,1,-0.327525,-0.327525,-0.327525,0,0
189,5.2068,110.506,1,-0.322432,-0.322432,-0.322432,0,0
190,5.24028,110.5,1,-0.255139,-0.255139,-0.255139,0,0
191,5.27367,110.361,1,-0.248528,-0.248528,-0.248528,0,0
192,5.30723,110.3,1,-0.256966,-0.256966,-0.256966,0,0
193,5.34175,110.244,1,-0.282898,-0.282898,-0.282898,0,0
194,5.37636,110.156,1,-0.38315,-0.38315,-0.38315,0,0
195,5.41092,110.038,1,-0.34633,-0.34633,-0.34633,0,0
196,5.44438,110.017,1,-0.33932,-0.33932,-0.33932,0,0
197,5.47814,110.017,1,-0.337883,-0.337883,-0.337883,0,0
198,5.51294,109.938,1,-0.283236,-0.283236,-0.283236,0,0
199,5.5477,109.934,1,-0.280036,-0.280036,-0.280036,0,0
200,5.58281,109.9,1,-0.246971,-0.246971,-0.246971,0,0
201,5.61793,109.807,1,-0.347774,-0.347774,-0.347774,0,0
202,5.65307,109.787,1,-0.287873,-0.287873,-0.287873,0,0
203,5.68933,109.776,1,-0.403086,-0.403086,-0.403086,0,0
204,5.72438,109.723,1,-0.266376,-0.266376,-0.266376,0,0
205,5.75925,109.667,1,-0.313414,-0.313414,-0.313414,0,0
206,5.79426,109.655,1,-0.216614,-0.216614,-0.216614,0,0
207,5.82894,109.655,1,-0.216614,-0.216614,-0.216614,0,0
208,5.86388,109.644,1,-0.304828,-0.304828,-0.304828,0,0
209,5.8987,109.635,1,-0.334821,-0.334821,-0.334821,0,0
210,5.93445,109.582,1,-0.244262,-0.244262,-0.244262,0,0
211,5.96948,109.417,1,-0.371743,-0.371743,-0.371743,0,0
212,6.00446,109.416,1,-0.285122,-0.285122,-0.285122,0,0
213,6.03949,109.416,1,-0.271488,-0.271488,-0.271488,0,0
214,6.07455,109.391,1,-0.294301,-0.294301,-0.294301,0,0
215,6.11039,109.385,1,-0.266934,-0.266934,-0.266934,0,0
216,6.1463,109.382,1,-0.228907,-0.228907,-0.228907,0,0
217,6.18213,109.382,1,-0.228907,-0.228907,-0.228907,0,0
218,6.21789,109.316,1,-0.233656,-0.233656,-0.233656,0,0
219,6.25406,109.256,1,-0.240194,-0.240194,-0.240194,0,0
220,6.29017,109.227,1,-0.211823,-0.211823,-0.211823,0,0
221,6.32617,109.192,1,-0.205479,-0.205479,-0.205479,0,0
222,6.362,109.191,1,-0.257353,-0.257353,-0.257353,0,0
223,6.39787,109.19,1,-0.206989,-0.206989,-0.206989,0,0
224,6.43395,109.19,1,-0.182796,-0.182796,-0.182796,0,0
225,6.46993,109.177,1,-0.183666,-0.183666,-0.183666,0,0
226,6.50632,109.167,1,-0.195586,-0.195586,-0.195586,0,0
227,6.54362,109.161,1,-0.239119,-0.239119,-0.239119,0,0
228,6.58052,109.157,1,-0.225993,-0.225993,-0.225993,0,0
229,6.61629,109.157,1,-0.216944,-0.216944,-0.216944,0,0
230,6.65206,109.087,1,-0.243774,-0.243774,-0.243774,0,0
231,6.68933,109.065,1,-0.197279,-0.197279,-0.197279,0,0
232,6.72663,109.054,1,-0.179719,-0.179719,-0.179719,0,0
233,6.76378,109.044,1,-0.162532,-0.162532,-0.162532,0,0
234,6.80084,108.98,1,-0.221774,-0.221774,-0.221774,0,0
235,6.83788,108.937,1,-0.241869,-0.241869,-0.241869,0,0
236,6.87579,108.937,1,-0.186778,-0.186778,-0.186778,0,0
237,6.91287,108.887,1,-0.194805,-0.194805,-0.194805,0,0
238,6.95124,108.882,1,-0.209129,-0.209129,-0.209129,0,0
239,6.98857,108.878,1,-0.180782,-0.180782,-0.180782,0,0
240,7.02705,108.878,1,-0.248201,-0.248201,-0.248201,0,0
241,7.06489,108.863,1,-0.21159,-0.21159,-0.21159,0,0
242,7.1015,108.863,1,-0.237197,-0.237197,-0.237197,0,0
243,7.13992,108.863,1,-0.207547,-0.207547,-0.207547,0,0
244,7.17881,108.844,1,-0.166667,-0.166667,-0.166667,0,0
245,7.21701,108.844,1,-0.148148,-0.148148,-0.148148,0,0
246,7.25377,108.785,1,-0.23176,-0.23176,-0.23176,0,0
247,7.29109,108.752,1,-0.161717,-0.161717,-0.161717,0,0
248,7.32815,108.745,1,-0.167877,-0.167877,-0.167877,0,0
249,7.3659,108.734,1,-0.194863,-0.194863,-0.194863,0,0
250,7.40489,108.71,1,-0.22868,-0.22868,-0.22868,0,0
251,7.44333,108.687,1,-0.184751,-0.184751,-0.184751,0,0
252,7.48063,108.686,1,-0.277579,-0.277579,-0.277579,0,0
253,7.51745,108.686,1,-0.213476,-0.213476,-0.213476,0,0
254,7.55543,108.684,1,-0.206942,-0.206942,-0.206942,0,0
255,7.5938,108.655,1,-0.154282,-0.154282,-0.154282,0,0
256,7.63182,108.654,1,-0.21723,-0.21723,-0.21723,0,0
257,7.66951,108.654,1,-0.206975,-0.206975,-0.206975,0,0
258,7.70825,108.654,1,-0.142939,-0.142939,-0.142939,0,0
259,7.7466,108.644,1,-0.178918,-0.178918,-0.178918,0,0
260,7.78477,108.628,1,-0.136752,-0.136752,-0.136752,0,0
261,7.82267,108.625,1,-0.15393,-0.15393,-0.15393,0,0
262,7.8615,108.625,1,-0.16748,-0.16748,-0.16748,0,0
263,7.89948,108.584,1,-0.177966,-0.177966,-0.177966,0,0
264,7.93833,108.567,1,-0.151515,-0.151515,-0.151515,0,0
265,7.97886,108.555,1,-0.144832,-0.144832,-0.144832,0,0
266,8.01816,108.516,1,-0.195584,-0.195584,-0.195584,0,0
267,8.05874,108.459,1,-0.187688,-0.187688,-0.187688,0,0
268,8.09819,108.439,1,-0.15368,-0.15368,-0.15368,0,0
269,8.13697,108.409,1,-0.143939,-0.143939,-0.143939,0,0
270,8.17634,108.394,1,-0.197537,-0.197537,-0.197537,0,0
271,8.21575,108.315,1,-0.154098,-0.154098,-0.154098,0,0
272,8.25525,108.311,1,-0.156475,-0.156475,-0.156475,0,0
273,8.29463,108.303,1,-0.148289,-0.148289,-0.148289,0,0
274,8.33369,108.194,1,-0.155797,-0.155797,-0.155797,0,0
275,8.37266,108.194,1,-0.155797,-0.155797,-0.155797,0,0
276,8.41424,108.103,1,-0.13767,-0.13767,-0.13767,0,0
277,8.45377,108.059,1,-0.150538,-0.150538,-0.150538,0,0
278,8.49415,108.058,1,-0.167539,-0.167539,-0.167539,0,0
279,8.53433,108.052,1,-0.123656,-0.123656,-0.123656,0,0
280,8.57313,108.052,1,-0.123656,-0.123656,-0.123656,0,0
281,8.61352,108.052,1,-0.123656,-0.123656,-0.123656,0,0
282,8.65258,107.949,1,-0.133728,-0.133728,-0.133728,0,0
283,8.69315,107.917,1,-0.152268,-0.152268,-0.152268,0,0
284,8.73326,107.917,1,-0.124113,-0.124113,-0.124113,0,0
285,8.77236,107.911,1,-0.114712,-0.114712,-0.114712,0,0
286,8.81397,107.911,1,-0.111853,-0.111853,-0.111853,0,0
287,8.8543,107.911,1,-0.111535,-0.111535,-0.111535,0,0
288,8.89518,107.91,1,-0.114684,-0.114684,-0.114684,0,0
289,8.93554,107.909,1,-0.116175,-0.116175,-0.116175,0,0
290,8.97592,107.899,1,-0.130575,-0.130575,-0.130575,0,0
291,9.01637,107.884,1,-0.116487,-0.116487,-0.116487,0,0
292,9.05666,107.8,1,-0.140019,-0.140019,-0.140019,0,0
293,9.09735,107.795,1,-0.10582,-0.10582,-0.10582,0,0
294,9.13777,107.794,1,-0.103243,-0.103243,-0.103243,0,0
295,9.17976,107.782,1,-0.220339,-0.220339,-0.220339,0,0
296,9.22011,107.771,1,-0.146614,-0.146614,-0.146614,0,0
297,9.26208,107.705,1,-0.151226,-0.151226,-0.151226,0,0
298,9.30375,107.701,1,-0.107969,-0.107969,-0.107969,0,0
299,9.3473,107.7,1,-0.167053,-0.167053,-0.167053,0,0
300,9.38877,107.7,1,-0.106729,-0.106729,-0.106729,0,0
301,9.43078,107.691,1,-0.112084,-0.112084,-0.112084,0,0
302,9.47112,107.633,1,-0.1705,-0.1705,-0.1705,0,0
303,9.51214,107.633,1,-0.1635,-0.1635,-0.1635,0,0
304,9.55385,107.613,1,-0.132075,-0.132075,-0.132075,0,0
305,9.59558,107.56,1,-0.188881,-0.188881,-0.188881,0,0
306,9.63702,107.535,1,-0.177165,-0.177165,-0.177165,0,0
307,9.67883,107.53,1,-0.126374,-0.126374,-0.126374,0,0
308,9.72112,107.522,1,-0.137729,-0.137729,-0.137729,0,0
309,9.77181,107.492,1,-0.138395,-0.138395,-0.138395,0,0
310,9.81381,107.489,1,-0.155594,-0.155594,-0.155594,0,0
311,9.8552,107.488,1,-0.160145,-0.160145,-0.160145,0,0
312,9.89671,107.482,1,-0.1485,-0.1485,-0.1485,0,0
313,9.93921,107.479,1,-0.116881,-0.116881,-0.116881,0,0
314,9.98242,107.477,1,-0.0970058,-0.0970058,-0.0970058,0,0
315,10.0252,107.477,1,-0.107242,-0.107242,-0.107242,0,0
316,10.0683,107.477,1,-0.124653,-0.124653,-0.124653,0,0
317,10.1109,107.474,1,-0.0919616,-0.0919616,-0.0919616,0,0
318,10.1542,107.474,1,-0.0792582,-0.0792582,-0.0792582,0,0
319,10.1979,107.474,1,-0.0921314,-0.0921314,-0.0921314,0,0
320,10.2413,107.467,1,-0.0941259,-0.0941259,-0.0941259,0,0
321,10.2852,107.466,1,-0.0962,-0.0962,-0.0962,0,0
322,10.3278,107.457,1,-0.0810953,-0.0810953,-0.0810953,0,0
323,10.3715,107.436,1,-0.109231,-0.109231,-0.109231,0,0
324,10.4168,107.435,1,-0.0898283,-0.0898283,-0.0898283,0,0
325,10.4605,107.435,1,-0.0890875,-0.0890875,-0.0890875,0,0
326,10.5035,107.432,1,-0.0819809,-0.0819809,-0.0819809,0,0
327,10.5463,107.418,1,-0.0983995,-0.0983995,-0.0983995,0,0
328,10.5906,107.418,1,-0.111144,-0.111144,-0.111144,0,0
329,10.6345,107.402,1,-0.10387,-0.10387,-0.10387,0,0
330,10.6782,107.371,1,-0.098793,-0.098793,-0.098793,0,0
331,10.722,107.36,1,-0.0952381,-0.0952381,-0.0952381,0,0
332,10.7657,107.36,1,-0.0952381,-0.0952381,-0.0952381,0,0
333,10.8117,107.36,1,-0.112188,-0.112188,-0.112188,0,0
334,10.8567,107.35,1,-0.110311,-0.110311,-0.110311,0,0
335,10.9029,107.346,1,-0.098216,-0.098216,-0.098216,0,0
336,10.9489,107.345,1,-0.09439,-0.09439,-0.09439,0,0
337,10.9947,107.329,1,-0.0883318,-0.0883318,-0.0883318,0,0
338,11.0396,107.306,1,-0.0786094,-0.0786094,-0.0786094,0,0
339,11.0862,107.302,1,-0.0901896,-0.0901896,-0.0901896,0,0
340,11.1311,107.302,1,-0.09188,-0.09188,-0.09188,0,0
341,11.1756,107.293,1,-0.0763643,-0.0763643,-0.0763643,0,0
342,11.2212,107.29,1,-0.0992218,-0.0992218,-0.0992218,0,0
343,11.2658,107.29,1,-0.0860895,-0.0860895,-0.0860895,0,0
344,11.3104,107.284,1,-0.095935,-0.095935,-0.095935,0,0
345,11.3541,107.284,1,-0.0861789,-0.0861789,-0.0861789,0,0
346,11.4033,107.279,1,-0.101148,-0.101148,-0.101148,0,0
347,11.4478,107.279,1,-0.0896665,-0.0896665,-0.0896665,0,0
348,11.4911,107.274,1,-0.083879,-0.083879,-0.083879,0,0
349,11.5363,107.205,1,-0.0957336,-0.0957336,-0.0957336,0,0
350,11.5832,107.195,1,-0.0767405,-0.0767405,-0.0767405,0,0
351,11.6302,107.191,1,-0.0999887,-0.0999887,-0.0999887,0,0
352,11.675,107.191,1,-0.0676361,-0.0676361,-0.0676361,0,0
353,11.7204,107.188,1,-0.0785185,-0.0785185,-0.0785185,0,0
354,11.767,107.183,1,-0.082946,-0.082946,-0.082946,0,0
355,11.8148,107.183,1,-0.0788865,-0.0788865,-0.0788865,0,0
356,11.8617,107.183,1,-0.083758,-0.083758,-0.083758,0,0
357,11.9068,107.183,1,-0.0809307,-0.0809307,-0.0809307,0,0
358,11.9532,107.183,1,-0.0781975,-0.0781975,-0.0781975,0,0
359,11.9988,107.165,1,-0.0885267,-0.0885267,-0.0885267,0,0
360,12.0444,107.15,1,-0.0906183,-0.0906183,-0.0906183,0,0
361,12.0904,107.117,1,-0.102829,-0.102829,-0.102829,0,0
362,12.1408,107.111,1,-0.108853,-0.108853,-0.108853,0,0
363,12.1892,107.102,1,-0.0896092,-0.0896092,-0.0896092,0,0
364,12.2341,107.1,1,-0.0779866,-0.0779866,-0.0779866,0,0
365,12.2788,107.093,1,-0.0601227,-0.0601227,-0.0601227,0,0
366,12.3244,107.093,1,-0.0699387,-0.0699387,-0.0699387,0,0
367,12.37,107.092,1,-0.0627971,-0.0627971,-0.0627971,0,0
368,12.4154,107.071,1,-0.0676712,-0.0676712,-0.0676712,0,0
369,12.4622,107.071,1,-0.0686486,-0.0686486,-0.0686486,0,0
370,12.5093,107.066,1,-0.0514459,-0.0514459,-0.0514459,0,0
371,12.5552,107.053,1,-0.0716852,-0.0716852,-0.0716852,0,0
372,12.6019,107.053,1,-0.0774169,-0.0774169,-0.0774169,0,0
373,12.6464,107.047,1,-0.0609188,-0.0609188,-0.0609188,0,0
374,12.6914,107.015,1,-0.0847458,-0.0847458,-0.0847458,0,0
375,12.7422,107.014,1,-0.0787476,-0.0787476,-0.0787476,0,0
376,12.7891,107.014,1,-0.0765655,-0.0765655,-0.0765655,0,0
377,12.8356,107.013,1,-0.0723388,-0.0723388,-0.0723388,0,0
378,12.8823,107.006,1,-0.0849407,-0.0849407,-0.0849407,0,0
379,12.9276,107.003,1,-0.0722463,-0.0722463,-0.0722463,0,0
380,12.9734,106.999,1,-0.0641809,-0.0641809,-0.0641809,0,0
381,13.0218,106.992,1,-0.0672742,-0.0672742,-0.0672742,0,0
382,13.0693,106.987,1,-0.0511388,-0.0511388,-0.0511388,0,0
383,13.116,106.979,1,-0.0622407,-0.0622407,-0.0622407,0,0
384,13.1639,106.978,1,-0.0559567,-0.0559567,-0.0559567,0,0
385,13.2114,106.978,1,-0.0559567,-0.0559567,-0.0559567,0,0
386,13.2585,106.978,1,-0.0487365,-0.0487365,-0.0487365,0,0
387,13.3054,106.978,1,-0.0478339,-0.0478339,-0.0478339,0,0
388,13.3533,106.978,1,-0.066787,-0.066787,-0.066787,0,0
389,13.401,106.978,1,-0.0469314,-0.0469314,-0.0469314,0,0
390,13.4492,106.978,1,-0.0505415,-0.0505415,-0.0505415,0,0
391,13.4957,106.978,1,-0.0368852,-0.0368852,-0.0368852,0,0
392,13.5435,106.978,1,-0.0378496,-0.0378496,-0.0378496,0,0
393,13.5905,106.978,1,-0.0367664,-0.0367664,-0.0367664,0,0
394,13.6375,106.975,1,-0.052381,-0.052381,-0.052381,0,0
395,13.6846,106.974,1,-0.0504389,-0.0504389,-0.0504389,0,0
396,13.7329,106.974,1,-0.0767982,-0.0767982,-0.0767982,0,0
397,13.7797,106.973,1,-0.0425052,-0.0425052,-0.0425052,0,0
398,13.8274,106.973,1,-0.0346981,-0.0346981,-0.0346981,0,0
399,13.8754,106.972,1,-0.0388959,-0.0388959,-0.0388959,0,0
400,13.9233,106.969,1,-0.0395648,-0.0395648,-0.0395648,0,0
