ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
67,0.586463,58.9286,1,-0.428571,-0.428571,-0.428571,0,0
68,0.596207,58.9286,1,-0.309524,-0.309524,-0.309524,0,0
69,0.60663,58.9286,1,-0.309524,-0.309524,-0.309524,0,0
70,0.616237,58.9286,1,-0.416667,-0.416667,-0.416667,0,0
71,0.626042,58.9167,1,-0.333333,-0.333333,-0.333333,0,0
72,0.635637,58.7647,1,-0.352941,-0.352941,-0.352941,0,0
73,0.645351,58.6875,1,-0.28125,-0.28125,-0.28125,0,0
74,0.655203,58.6644,1,-0.315436,-0.315436,-0.315436,0,0
75,0.664845,58.6224,1,-0.270408,-0.270408,-0.270408,0,0
76,0.674494,58.6,1,-0.292308,-0.292308,-0.292308,0,0
77,0.684126,58.5357,1,-0.303571,-0.303571,-0.303571,0,0
78,0.693753,58.4722,1,-0.472222,-0.472222,-0.472222,0,0
79,0.703676,58.4271,1,-0.322917,-0.322917,-0.322917,0,0
80,0.713358,58.3774,1,-0.386792,-0.386792,-0.386792,0,0
81,0.723232,58.3711,1,-0.275773,-0.275773,-0.275773,0,0
82,0.732864,58.25,1,-0.5,-0.5,-0.5,0,0
83,0.742462,58.25,1,-0.5,-0.5,-0.5,0,0
84,0.753624,58.1786,1,-0.232143,-0.232143,-0.232143,0,0
85,0.764435,58.125,1,-0.295455,-0.295455,-0.295455,0,0
86,0.774277,58.072,1,-0.352185,-0.352185,-0.352185,0,0
87,0.785168,58.0608,1,-0.282238,-0.282238,-0.282238,0,0
88,0.795011,58.0529,1,-0.264706,-0.264706,-0.264706,0,0
89,0.805016,57.9484,1,-0.23871,-0.23871,-0.23871,0,0
90,0.816236,57.9029,1,-0.199029,-0.199029,-0.199029,0,0
91,0.825871,57.9029,1,-0.242718,-0.242718,-0.242718,0,0
92,0.836543,57.9029,1,-0.23301,-0.23301,-0.23301,0,0
93,0.847387,57.9029,1,-0.242718,-0.242718,-0.242718,0,0
94,0.858114,57.9029,1,-0.237864,-0.237864,-0.237864,0,0
95,0.868921,57.8352,1,-0.208791,-0.208791,-0.208791,0,0
96,0.879788,57.825,1,-0.2375,-0.2375,-0.2375,0,0
97,0.8907,57.825,1,-0.25,-0.25,-0.25,0,0
98,0.901563,57.75,1,-0.31,-0.31,-0.31,0,0
99,0.912481,57.741,1,-0.201439,-0.201439,-0.201439,0,0
100,0.923749,57.6429,1,-0.357143,-0.357143,-0.357143,0,0
101,0.934415,57.6136,1,-0.227273,-0.227273,-0.227273,0,0
102,0.944225,57.6071,1,-0.214286,-0.214286,-0.214286,0,0
103,0.955443,57.6,1,-0.2,-0.2,-0.2,0,0
104,0.967496,57.5,1,-0.25,-0.25,-0.25,0,0
105,0.978376,57.5,1,-0.25,-0.25,-0.25,0,0
106,0.989785,57.5,1,-0.25,-0.25,-0.25,0,0
107,1.00058,57.5,1,-0.25,-0.25,-0.25,0,0
108,1.01123,57.4167,1,-0.25,-0.25,-0.25,0,0
109,1.02229,57.2,1,-0.2,-0.2,-0.2,0,0
110,1.034,57.2,1,-0.4,-0.4,-0.4,0,0
111,1.04477,57.2,1,-0.2,-0.2,-0.2,0,0
112,1.05636,57.1818,1,-0.181818,-0.181818,-0.181818,0,0
113,1.06833,57.0952,1,-0.285714,-0.285714,-0.285714,0,0
114,1.07924,57.0952,1,-0.214286,-0.214286,-0.214286,0,0
115,1.09066,57.0952,1,-0.190476,-0.190476,-0.190476,0,0
116,1.1024,57.0952,1,-0.190476,-0.190476,-0.190476,0,0
117,1.1144,57,1,-0.269231,-0.269231,-0.269231,0,0
118,1.12536,57,1,-0.5,-0.5,-0.5,0,0
119,1.1375,57,1,-0.2,-0.2,-0.2,0,0
120,1.14942,57,1,-0.2,-0.2,-0.2,0,0
121,1.16023,57,1,-0.3,-0.3,-0.3,0,0
122,1.17244,57,1,-0.235294,-0.235294,-0.235294,0,0
123,1.18457,57,1,-0.233333,-0.233333,-0.233333,0,0
124,1.19653,57,1,-1,-1,-1,0,0
125,1.20762,57,1,-0.25,-0.25,-0.25,0,0
126,1.21948,56.9167,1,-0.25,-0.25,-0.25,0,0
127,1.23165,56.9,1,-0.2,-0.2,-0.2,0,0
128,1.24255,56.8971,1,-0.176471,-0.176471,-0.176471,0,0
129,1.25326,56.75,1,-0.25,-0.25,-0.25,0,0
130,1.26532,56.75,1,-0.25,-0.25,-0.25,0,0
131,1.27621,56.75,1,-0.125,-0.125,-0.125,0,0
132,1.28809,56.75,1,-0.25,-0.25,-0.25,0,0
133,1.30001,56.75,1,-0.1875,-0.1875,-0.1875,0,0
134,1.31199,56.75,1,-0.125,-0.125,-0.125,0,0
135,1.32415,56.75,1,-0.25,-0.25,-0.25,0,0
136,1.33596,56.75,1,-0.25,-0.25,-0.25,0,0
137,1.3479,56.7143,1,-0.214286,-0.214286,-0.214286,0,0
138,1.35967,56.6964,1,-0.196429,-0.196429,-0.196429,0,0
139,1.37155,56.5,1,-0.375,-0.375,-0.375,0,0
140,1.38353,56.5,1,-0.3,-0.3,-0.3,0,0
141,1.39546,56.5,1,-0.333333,-0.333333,-0.333333,0,0
142,1.40813,56.5,1,-0.166667,-0.166667,-0.166667,0,0
143,1.42026,56.5,1,-0.166667,-0.166667,-0.166667,0,0
144,1.43242,56.5,1,-0.5,-0.5,-0.5,0,0
145,1.44447,56.5,1,-0.125,-0.125,-0.125,0,0
146,1.45669,56.5,1,-0.166667,-0.166667,-0.166667,0,0
147,1.46843,56.5,1,-0.1,-0.1,-0.1,0,0
148,1.48027,56.5,1,-0.5,-0.5,-0.5,0,0
149,1.49241,56.5,0,0,0,0,0,0
