ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
157,4.16443,109.454,1,-0.252951,-0.252951,-0.252951,0,0
158,4.19604,109.45,1,-0.23445,-0.23445,-0.23445,0,0
159,4.22782,109.45,1,-0.23445,-0.23445,-0.23445,0,0
160,4.25923,109.44,1,-0.25,-0.25,-0.25,0,0
161,4.29062,109.438,1,-0.25876,-0.25876,-0.25876,0,0
162,4.32206,109.438,1,-0.28841,-0.28841,-0.28841,0,0
163,4.35329,109.423,1,-0.279376,-0.279376,-0.279376,0,0
164,4.38464,109.417,1,-0.370414,-0.370414,-0.370414,0,0
165,4.4165,109.397,1,-0.297022,-0.297022,-0.297022,0,0
166,4.4493,109.391,1,-0.240741,-0.240741,-0.240741,0,0
167,4.48237,109.23,1,-0.301587,-0.301587,-0.301587,0,0
168,4.51463,109.179,1,-0.285714,-0.285714,-0.285714,0,0
169,4.54758,109.179,1,-0.357143,-0.357143,-0.357143,0,0
170,4.58378,109.143,1,-0.285714,-0.285714,-0.285714,0,0
171,4.62652,109.136,1,-0.409091,-0.409091,-0.409091,0,0
172,4.66009,109.121,1,-0.299685,-0.299685,-0.299685,0,0
173,4.6925,109.111,1,-0.271605,-0.271605,-0.271605,0,0
174,4.72482,109.03,1,-0.254072,-0.254072,-0.254072,0,0
175,4.75824,109.022,1,-0.222401,-0.222401,-0.222401,0,0
176,4.79165,108.952,1,-0.287097,-0.287097,-0.287097,0,0
177,4.82525,108.923,1,-0.322862,-0.322862,-0.322862,0,0
178,4.85898,108.917,1,-0.33658,-0.33658,-0.33658,0,0
179,4.89142,108.917,1,-0.266667,-0.266667,-0.266667,0,0
180,4.92484,108.909,1,-0.282856,-0.282856,-0.282856,0,0
181,4.95862,108.814,1,-0.264706,-0.264706,-0.264706,0,0
182,4.99234,108.778,1,-0.388889,-0.388889,-0.388889,0,0
183,5.02597,108.731,1,-0.277778,-0.277778,-0.277778,0,0
184,5.06093,108.689,1,-0.288961,-0.288961,-0.288961,0,0
185,5.0946,108.583,1,-0.298246,-0.298246,-0.298246,0,0
186,5.12824,108.571,1,-0.290323,-0.290323,-0.290323,0,0
187,5.16179,108.57,1,-0.316279,-0.316279,-0.316279,0,0
188,5.19637,108.542,1,-0.265258,-0.265258,-0.265258,0,0
189,5.23129,108.533,1,-0.266667,-0.266667,-0.266667,0,0
190,5.267,108.533,1,-0.2,-0.2,-0.2,0,0
191,5.30096,108.503,1,-0.208955,-0.208955,-0.208955,0,0
192,5.33639,108.502,1,-0.380412,-0.380412,-0.380412,0,0
193,5.37143,108.487,1,-0.235382,-0.235382,-0.235382,0,0
194,5.40639,108.487,1,-0.302849,-0.302849,-0.302849,0,0
195,5.44116,108.487,1,-0.184408,-0.184408,-0.184408,0,0
196,5.47564,108.478,1,-0.186246,-0.186246,-0.186246,0,0
197,5.50954,108.478,1,-0.430755,-0.430755,-0.430755,0,0
198,5.5432,108.466,1,-0.187075,-0.187075,-0.187075,0,0
199,5.57769,108.466,1,-0.187075,-0.187075,-0.187075,0,0
200,5.61241,108.439,1,-0.195605,-0.195605,-0.195605,0,0
201,5.64716,108.428,1,-0.384253,-0.384253,-0.384253,0,0
202,5.68258,108.333,1,-0.333333,-0.333333,-0.333333,0,0
203,5.71671,108.326,1,-0.275367,-0.275367,-0.275367,0,0
204,5.75202,108.267,1,-0.216667,-0.216667,-0.216667,0,0
205,5.78712,108.265,1,-0.198842,-0.198842,-0.198842,0,0
206,5.82225,108.265,1,-0.219595,-0.219595,-0.219595,0,0
207,5.8579,108.253,1,-0.212907,-0.212907,-0.212907,0,0
208,5.89261,108.226,1,-0.340426,-0.340426,-0.340426,0,0
209,5.92833,108.226,1,-0.319149,-0.319149,-0.319149,0,0
210,5.96299,108.06,1,-0.324528,-0.324528,-0.324528,0,0
211,5.99876,107.999,1,-0.278731,-0.278731,-0.278731,0,0
212,6.03406,107.973,1,-0.235548,-0.235548,-0.235548,0,0
213,6.07052,107.956,1,-0.20102,-0.20102,-0.20102,0,0
214,6.1065,107.956,1,-0.267177,-0.267177,-0.267177,0,0
215,6.14208,107.862,1,-0.34322,-0.34322,-0.34322,0,0
216,6.17705,107.856,1,-0.264,-0.264,-0.264,0,0
217,6.21176,107.856,1,-0.24,-0.24,-0.24,0,0
218,6.24757,107.77,1,-0.239264,-0.239264,-0.239264,0,0
219,6.28343,107.767,1,-0.223455,-0.223455,-0.223455,0,0
220,6.32014,107.727,1,-0.227273,-0.227273,-0.227273,0,0
221,6.35781,107.72,1,-0.277142,-0.277142,-0.277142,0,0
222,6.39472,107.683,1,-0.219384,-0.219384,-0.219384,0,0
223,6.42956,107.567,1,-0.245902,-0.245902,-0.245902,0,0
224,6.46512,107.541,1,-0.216216,-0.216216,-0.216216,0,0
225,6.50097,107.527,1,-0.288008,-0.288008,-0.288008,0,0
226,6.53707,107.527,1,-0.226629,-0.226629,-0.226629,0,0
227,6.57472,107.467,1,-0.207387,-0.207387,-0.207387,0,0
228,6.61042,107.467,1,-0.177453,-0.177453,-0.177453,0,0
229,6.64628,107.451,1,-0.212054,-0.212054,-0.212054,0,0
230,6.68317,107.446,1,-0.21365,-0.21365,-0.21365,0,0
231,6.71968,107.446,1,-0.211488,-0.211488,-0.211488,0,0
232,6.75694,107.44,1,-0.234534,-0.234534,-0.234534,0,0
233,6.79387,107.384,1,-0.270833,-0.270833,-0.270833,0,0
234,6.83066,107.382,1,-0.206504,-0.206504,-0.206504,0,0
235,6.86764,107.381,1,-0.192248,-0.192248,-0.192248,0,0
236,6.90512,107.377,1,-0.183575,-0.183575,-0.183575,0,0
237,6.94225,107.358,1,-0.188356,-0.188356,-0.188356,0,0
238,6.97806,107.325,1,-0.223144,-0.223144,-0.223144,0,0
239,7.01493,107.287,1,-0.256443,-0.256443,-0.256443,0,0
240,7.05247,107.243,1,-0.243243,-0.243243,-0.243243,0,0
241,7.09007,107.243,1,-0.216216,-0.216216,-0.216216,0,0
242,7.12715,107.237,1,-0.190532,-0.190532,-0.190532,0,0
243,7.16271,107.237,1,-0.190532,-0.190532,-0.190532,0,0
244,7.20005,107.225,1,-0.171598,-0.171598,-0.171598,0,0
245,7.23763,107.199,1,-0.234463,-0.234463,-0.234463,0,0
246,7.27464,107.115,1,-0.249628,-0.249628,-0.249628,0,0
247,7.31156,107.087,1,-0.185068,-0.185068,-0.185068,0,0
248,7.34943,107.086,1,-0.201608,-0.201608,-0.201608,0,0
249,7.38642,107.086,1,-0.260817,-0.260817,-0.260817,0,0
250,7.42585,107.051,1,-0.252969,-0.252969,-0.252969,0,0
251,7.46302,107.036,1,-0.338581,-0.338581,-0.338581,0,0
252,7.50114,107.034,1,-0.232473,-0.232473,-0.232473,0,0
253,7.53951,107.033,1,-0.274088,-0.274088,-0.274088,0,0
254,7.57653,107.033,1,-0.246509,-0.246509,-0.246509,0,0
255,7.61425,107.028,1,-0.233789,-0.233789,-0.233789,0,0
256,7.65258,106.992,1,-0.201626,-0.201626,-0.201626,0,0
257,7.69185,106.991,1,-0.19206,-0.19206,-0.19206,0,0
258,7.73041,106.986,1,-0.197329,-0.197329,-0.197329,0,0
259,7.76824,106.972,1,-0.196552,-0.196552,-0.196552,0,0
260,7.80664,106.97,1,-0.195754,-0.195754,-0.195754,0,0
261,7.84482,106.899,1,-0.214583,-0.214583,-0.214583,0,0
262,7.88293,106.886,1,-0.234536,-0.234536,-0.234536,0,0
263,7.92283,106.862,1,-0.241324,-0.241324,-0.241324,0,0
264,7.963,106.86,1,-0.238429,-0.238429,-0.238429,0,0
265,8.00206,106.86,1,-0.195937,-0.195937,-0.195937,0,0
266,8.04145,106.813,1,-0.202929,-0.202929,-0.202929,0,0
267,8.08078,106.798,1,-0.218037,-0.218037,-0.218037,0,0
268,8.12052,106.775,1,-0.316595,-0.316595,-0.316595,0,0
269,8.15964,106.729,1,-0.250935,-0.250935,-0.250935,0,0
270,8.19762,106.728,1,-0.212861,-0.212861,-0.212861,0,0
271,8.23657,106.723,1,-0.19888,-0.19888,-0.19888,0,0
272,8.27596,106.719,1,-0.214286,-0.214286,-0.214286,0,0
273,8.31498,106.719,1,-0.214286,-0.214286,-0.214286,0,0
274,8.35512,106.714,1,-0.204082,-0.204082,-0.204082,0,0
275,8.39563,106.681,1,-0.309942,-0.309942,-0.309942,0,0
276,8.4347,106.679,1,-0.260606,-0.260606,-0.260606,0,0
277,8.47508,106.679,1,-0.242424,-0.242424,-0.242424,0,0
278,8.5143,106.679,1,-0.212121,-0.212121,-0.212121,0,0
279,8.55341,106.679,1,-0.2,-0.2,-0.2,0,0
280,8.59425,106.679,1,-0.193939,-0.193939,-0.193939,0,0
281,8.63349,106.667,1,-0.177234,-0.177234,-0.177234,0,0
282,8.67175,106.667,1,-0.333333,-0.333333,-0.333333,0,0
283,8.71127,106.667,1,-0.333333,-0.333333,-0.333333,0,0
284,8.75039,106.667,1,-0.333333,-0.333333,-0.333333,0,0
285,8.78984,106.667,1,-0.333333,-0.333333,-0.333333,0,0
286,8.83004,106.64,1,-0.155844,-0.155844,-0.155844,0,0
287,8.87075,106.639,1,-0.111111,-0.111111,-0.111111,0,0
288,8.91358,106.639,1,-0.166667,-0.166667,-0.166667,0,0
289,8.95483,106.63,1,-0.1417,-0.1417,-0.1417,0,0
290,8.9962,106.6,1,-0.184704,-0.184704,-0.184704,0,0
291,9.03857,106.575,1,-0.131148,-0.131148,-0.131148,0,0
292,9.08128,106.556,1,-0.143791,-0.143791,-0.143791,0,0
293,9.12237,106.53,1,-0.143963,-0.143963,-0.143963,0,0
294,9.16397,106.511,1,-0.152019,-0.152019,-0.152019,0,0
295,9.20411,106.51,1,-0.14532,-0.14532,-0.14532,0,0
296,9.24594,106.5,1,-0.132316,-0.132316,-0.132316,0,0
297,9.29023,106.483,1,-0.1473,-0.1473,-0.1473,0,0
298,9.33254,106.481,1,-0.139535,-0.139535,-0.139535,0,0
299,9.37373,106.479,1,-0.130505,-0.130505,-0.130505,0,0
300,9.41532,106.391,1,-0.190547,-0.190547,-0.190547,0,0
301,9.45542,106.371,1,-0.182232,-0.182232,-0.182232,0,0
302,9.49697,106.371,1,-0.164009,-0.164009,-0.164009,0,0
303,9.53925,106.369,1,-0.138785,-0.138785,-0.138785,0,0
304,9.58095,106.369,1,-0.139535,-0.139535,-0.139535,0,0
305,9.62221,106.369,1,-0.126782,-0.126782,-0.126782,0,0
306,9.6648,106.367,1,-0.132911,-0.132911,-0.132911,0,0
307,9.70585,106.337,1,-0.172561,-0.172561,-0.172561,0,0
308,9.74939,106.337,1,-0.15122,-0.15122,-0.15122,0,0
309,9.79208,106.337,1,-0.131707,-0.131707,-0.131707,0,0
310,9.83343,106.337,1,-0.139013,-0.139013,-0.139013,0,0
311,9.87517,106.337,1,-0.140135,-0.140135,-0.140135,0,0
312,9.91702,106.333,1,-0.333333,-0.333333,-0.333333,0,0
313,9.96045,106.333,1,-0.333333,-0.333333,-0.333333,0,0
314,10.0029,106.333,1,-0.333333,-0.333333,-0.333333,0,0
315,10.046,106.333,1,-0.333333,-0.333333,-0.333333,0,0
316,10.0874,106.333,1,-0.333333,-0.333333,-0.333333,0,0
317,10.1291,106.333,1,-0.333333,-0.333333,-0.333333,0,0
318,10.1712,106.333,1,-0.166667,-0.166667,-0.166667,0,0
319,10.2147,106.333,1,-0.333333,-0.333333,-0.333333,0,0
320,10.2583,106.333,1,-0.166667,-0.166667,-0.166667,0,0
321,10.3011,106.333,0,0,0,0,0,0
