ith_CG_iter,current_time,lp_obj,nnrc_cols,min_rc,mean_rc,median_rc,stdev_rc,column_selection_time
107,2.63512,127.583,1,-0.479167,-0.479167,-0.479167,0,0
108,2.66216,127.571,1,-0.5,-0.5,-0.5,0,0
109,2.69101,127.259,1,-0.574074,-0.574074,-0.574074,0,0
110,2.71887,127.241,1,-0.444444,-0.444444,-0.444444,0,0
111,2.74698,127.204,1,-0.5,-0.5,-0.5,0,0
112,2.77442,127.115,1,-0.435897,-0.435897,-0.435897,0,0
113,2.80364,127.087,1,-0.461538,-0.461538,-0.461538,0,0
114,2.83157,126.656,1,-0.5,-0.5,-0.5,0,0
115,2.86032,126.654,1,-0.461538,-0.461538,-0.461538,0,0
116,2.88818,126.652,1,-0.4375,-0.4375,-0.4375,0,0
117,2.9162,126.648,1,-0.555556,-0.555556,-0.555556,0,0
118,2.9448,126.482,1,-0.607143,-0.607143,-0.607143,0,0
119,2.97321,126.464,1,-0.642857,-0.642857,-0.642857,0,0
120,3.00221,126.438,1,-0.625,-0.625,-0.625,0,0
121,3.03023,126,1,-0.6,-0.6,-0.6,0,0
122,3.05858,125.833,1,-0.5,-0.5,-0.5,0,0
123,3.08663,125.833,1,-0.583333,-0.583333,-0.583333,0,0
124,3.11464,125.833,1,-0.5,-0.5,-0.5,0,0
125,3.14286,125.833,1,-0.333333,-0.333333,-0.333333,0,0
126,3.17195,125.667,1,-0.333333,-0.333333,-0.333333,0,0
127,3.20098,125.667,1,-0.5,-0.5,-0.5,0,0
128,3.231,125.438,1,-0.75,-0.75,-0.75,0,0
129,3.26053,125.25,1,-0.625,-0.625,-0.625,0,0
130,3.28876,125.25,1,-0.375,-0.375,-0.375,0,0
131,3.31679,125.25,1,-0.4375,-0.4375,-0.4375,0,0
132,3.34591,125.25,1,-0.5,-0.5,-0.5,0,0
133,3.37583,125.25,1,-0.5,-0.5,-0.5,0,0
134,3.40493,125.25,1,-0.375,-0.375,-0.375,0,0
135,3.434,125.25,1,-0.5,-0.5,-0.5,0,0
136,3.46347,125.25,1,-0.375,-0.375,-0.375,0,0
137,3.49355,125.056,1,-0.555556,-0.555556,-0.555556,0,0
138,3.52363,124.667,1,-0.333333,-0.333333,-0.333333,0,0
139,3.55313,124.65,1,-0.4,-0.4,-0.4,0,0
140,3.58247,124.65,1,-0.4,-0.4,-0.4,0,0
141,3.61432,124.636,1,-0.363636,-0.363636,-0.363636,0,0
142,3.6456,124.625,1,-0.375,-0.375,-0.375,0,0
143,3.67663,124.611,1,-0.666667,-0.666667,-0.666667,0,0
144,3.70765,124.438,1,-0.5,-0.5,-0.5,0,0
145,3.73795,124.438,1,-0.4375,-0.4375,-0.4375,0,0
146,3.76802,124.362,1,-0.37931,-0.37931,-0.37931,0,0
147,3.79824,124.362,1,-0.37931,-0.37931,-0.37931,0,0
148,3.82883,124.362,1,-0.37931,-0.37931,-0.37931,0,0
149,3.85933,124.019,1,-0.407407,-0.407407,-0.407407,0,0
150,3.88964,124.019,1,-0.37037,-0.37037,-0.37037,0,0
151,3.92006,124,1,-0.35,-0.35,-0.35,0,0
152,3.95029,123.967,1,-0.333333,-0.333333,-0.333333,0,0
153,3.98128,123.929,1,-0.285714,-0.285714,-0.285714,0,0
154,4.01214,123.929,1,-0.285714,-0.285714,-0.285714,0,0
155,4.0436,123.929,1,-0.428571,-0.428571,-0.428571,0,0
156,4.07392,123.929,1,-0.380952,-0.380952,-0.380952,0,0
157,4.10524,123.833,1,-0.5,-0.5,-0.5,0,0
158,4.13637,123.79,1,-0.419355,-0.419355,-0.419355,0,0
159,4.16813,123.75,1,-0.416667,-0.416667,-0.416667,0,0
160,4.19891,123.5,1,-1,-1,-1,0,0
161,4.22949,123.5,1,-0.5,-0.5,-0.5,0,0
162,4.25976,123.5,1,-0.5,-0.5,-0.5,0,0
163,4.29022,123.431,1,-0.458333,-0.458333,-0.458333,0,0
164,4.32077,123.422,1,-0.352941,-0.352941,-0.352941,0,0
165,4.3521,123.375,1,-0.333333,-0.333333,-0.333333,0,0
166,4.38368,123.095,1,-0.380952,-0.380952,-0.380952,0,0
167,4.41525,123,1,-1,-1,-1,0,0
168,4.44676,123,1,-0.5,-0.5,-0.5,0,0
169,4.47845,123,1,-0.5,-0.5,-0.5,0,0
170,4.50994,123,0,0,0,0,0,0
